MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20080513,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-05-13,2008-05-19,1
20080506,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-05-06,2008-05-12,1
20080429,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-29,2008-05-05,1
20080422,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-22,2008-04-28,1
20080415,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-15,2008-04-21,1
20080408,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-08,2008-04-14,1
20080401,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-01,2008-04-07,1
20080325,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-25,2008-03-31,1
20080318,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-18,2008-03-24,1
20080311,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-11,2008-03-17,1
20080304,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-04,2008-03-10,1
20080226,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-26,2008-03-03,1
20080219,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-19,2008-02-25,1
20080212,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-12,2008-02-18,1
20080205,MO,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-05,2008-02-11,1
20080129,MO,91.35,8.65,0.00,0.00,0.00,0.00,2008-01-29,2008-02-04,1
20080122,MO,91.35,8.65,0.00,0.00,0.00,0.00,2008-01-22,2008-01-28,1
20080115,MO,91.35,8.65,0.00,0.00,0.00,0.00,2008-01-15,2008-01-21,1
20080108,MO,91.35,8.65,0.00,0.00,0.00,0.00,2008-01-08,2008-01-14,1
20080101,MO,85.65,14.35,6.70,0.00,0.00,0.00,2008-01-01,2008-01-07,1
20071225,MO,85.65,14.35,6.70,0.00,0.00,0.00,2007-12-25,2007-12-31,1
20071218,MO,85.65,14.35,6.70,0.00,0.00,0.00,2007-12-18,2007-12-24,1
20071211,MO,76.23,23.77,9.49,0.00,0.00,0.00,2007-12-11,2007-12-17,1
20071204,MO,48.81,51.19,20.41,0.00,0.00,0.00,2007-12-04,2007-12-10,1
20071127,MO,55.07,44.93,10.29,0.00,0.00,0.00,2007-11-27,2007-12-03,1
20071120,MO,54.90,45.10,9.49,0.00,0.00,0.00,2007-11-20,2007-11-26,1
20071113,MO,53.88,46.12,9.49,0.00,0.00,0.00,2007-11-13,2007-11-19,1
20071106,MO,54.87,45.13,9.49,0.00,0.00,0.00,2007-11-06,2007-11-12,1
20071030,MO,66.24,33.76,9.49,0.00,0.00,0.00,2007-10-30,2007-11-05,1
20071023,MO,61.11,38.89,15.04,0.00,0.00,0.00,2007-10-23,2007-10-29,1
20071016,MO,54.39,45.61,30.30,9.27,2.80,0.00,2007-10-16,2007-10-22,1
20071009,MO,45.50,54.50,36.81,9.27,2.79,0.00,2007-10-09,2007-10-15,1
20071002,MO,46.25,53.75,36.81,9.27,2.79,0.00,2007-10-02,2007-10-08,1
20070925,MO,46.25,53.75,36.81,10.90,2.79,0.00,2007-09-25,2007-10-01,1
20070918,MO,47.66,52.34,35.01,11.80,2.79,0.00,2007-09-18,2007-09-24,1
20070911,MO,50.28,49.72,28.09,8.56,2.02,0.00,2007-09-11,2007-09-17,1
20070904,MO,31.30,68.70,47.48,13.40,2.07,0.00,2007-09-04,2007-09-10,1
20070828,MO,32.19,67.81,45.95,15.97,1.86,0.00,2007-08-28,2007-09-03,1
20070821,MO,21.21,78.79,53.23,15.45,0.69,0.00,2007-08-21,2007-08-27,1
20070814,MO,15.15,84.85,24.52,2.75,0.00,0.00,2007-08-14,2007-08-20,1
20070807,MO,32.34,67.66,19.59,0.00,0.00,0.00,2007-08-07,2007-08-13,1
20070731,MO,59.59,40.41,2.10,0.00,0.00,0.00,2007-07-31,2007-08-06,1
20070724,MO,83.30,16.70,0.06,0.00,0.00,0.00,2007-07-24,2007-07-30,1
20070717,MO,90.72,9.28,0.06,0.00,0.00,0.00,2007-07-17,2007-07-23,1
20070710,MO,97.13,2.87,0.06,0.00,0.00,0.00,2007-07-10,2007-07-16,1
20070703,MO,99.33,0.67,0.06,0.00,0.00,0.00,2007-07-03,2007-07-09,1
20070626,MO,66.87,33.13,1.08,0.00,0.00,0.00,2007-06-26,2007-07-02,1
20070619,MO,84.67,15.33,0.00,0.00,0.00,0.00,2007-06-19,2007-06-25,1
20070612,MO,83.52,16.48,0.00,0.00,0.00,0.00,2007-06-12,2007-06-18,1
20070605,MO,81.80,18.20,0.93,0.00,0.00,0.00,2007-06-05,2007-06-11,1
20070529,MO,90.32,9.68,0.00,0.00,0.00,0.00,2007-05-29,2007-06-04,1
20070522,MO,96.99,3.01,0.00,0.00,0.00,0.00,2007-05-22,2007-05-28,1
20070515,MO,99.12,0.88,0.00,0.00,0.00,0.00,2007-05-15,2007-05-21,1
20070508,MO,99.71,0.29,0.00,0.00,0.00,0.00,2007-05-08,2007-05-14,1
20070501,MO,98.81,1.19,0.00,0.00,0.00,0.00,2007-05-01,2007-05-07,1
20070424,MO,99.85,0.15,0.00,0.00,0.00,0.00,2007-04-24,2007-04-30,1
20070417,MO,100.00,0.00,0.00,0.00,0.00,0.00,2007-04-17,2007-04-23,1
20070410,MO,82.87,17.13,0.00,0.00,0.00,0.00,2007-04-10,2007-04-16,1
20070403,MO,85.79,14.21,0.00,0.00,0.00,0.00,2007-04-03,2007-04-09,1
20070327,MO,93.62,6.38,0.00,0.00,0.00,0.00,2007-03-27,2007-04-02,1
20070320,MO,100.00,0.00,0.00,0.00,0.00,0.00,2007-03-20,2007-03-26,1
20070313,MO,100.00,0.00,0.00,0.00,0.00,0.00,2007-03-13,2007-03-19,1
20070306,MO,100.00,0.00,0.00,0.00,0.00,0.00,2007-03-06,2007-03-12,1
20070227,MO,100.00,0.00,0.00,0.00,0.00,0.00,2007-02-27,2007-03-05,1
20070220,MO,90.38,9.62,0.00,0.00,0.00,0.00,2007-02-20,2007-02-26,1
20070213,MO,90.38,9.62,0.00,0.00,0.00,0.00,2007-02-13,2007-02-19,1
20070206,MO,82.43,17.57,0.00,0.00,0.00,0.00,2007-02-06,2007-02-12,1
20070130,MO,82.43,17.57,0.00,0.00,0.00,0.00,2007-01-30,2007-02-05,1
20070123,MO,82.43,17.57,0.00,0.00,0.00,0.00,2007-01-23,2007-01-29,1
20070116,MO,67.46,32.54,4.80,0.00,0.00,0.00,2007-01-16,2007-01-22,1
20070109,MO,56.43,43.57,9.92,0.00,0.00,0.00,2007-01-09,2007-01-15,1
20070102,MO,56.82,43.18,9.92,0.00,0.00,0.00,2007-01-02,2007-01-08,1
20061226,MO,56.16,43.84,8.97,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061219,MO,56.14,43.86,9.01,0.00,0.00,0.00,2006-12-19,2006-12-25,1
20061212,MO,56.15,43.85,8.70,0.00,0.00,0.00,2006-12-12,2006-12-18,1
20061205,MO,59.38,40.62,6.72,0.00,0.00,0.00,2006-12-05,2006-12-11,1
20061128,MO,31.47,68.53,51.79,14.19,0.00,0.00,2006-11-28,2006-12-04,1
20061121,MO,31.52,68.48,51.77,14.19,0.00,0.00,2006-11-21,2006-11-27,1
20061114,MO,31.43,68.57,51.90,14.07,0.00,0.00,2006-11-14,2006-11-20,1
20061107,MO,31.43,68.57,51.90,14.07,0.00,0.00,2006-11-07,2006-11-13,1
20061031,MO,31.43,68.57,51.90,14.07,0.00,0.00,2006-10-31,2006-11-06,1
20061024,MO,28.54,71.46,62.75,18.01,3.06,0.00,2006-10-24,2006-10-30,1
20061017,MO,12.03,87.97,65.86,18.66,3.06,0.00,2006-10-17,2006-10-23,1
20061010,MO,12.03,87.97,65.86,18.66,3.06,0.00,2006-10-10,2006-10-16,1
20061003,MO,12.66,87.34,65.37,10.29,3.06,0.00,2006-10-03,2006-10-09,1
20060926,MO,12.74,87.26,58.70,10.29,3.06,0.00,2006-09-26,2006-10-02,1
20060919,MO,10.33,89.67,60.08,10.29,3.06,0.00,2006-09-19,2006-09-25,1
20060912,MO,10.22,89.78,59.63,10.29,3.06,0.00,2006-09-12,2006-09-18,1
20060905,MO,8.84,91.16,64.38,9.40,2.22,0.00,2006-09-05,2006-09-11,1
20060829,MO,8.84,91.16,64.38,9.40,2.22,0.00,2006-08-29,2006-09-04,1
20060822,MO,0.18,99.82,83.63,30.77,9.51,0.00,2006-08-22,2006-08-28,1
20060815,MO,0.44,99.56,83.74,28.42,9.51,0.00,2006-08-15,2006-08-21,1
20060808,MO,0.52,99.48,81.28,28.90,0.00,0.00,2006-08-08,2006-08-14,1
20060801,MO,18.41,81.59,53.06,23.79,0.00,0.00,2006-08-01,2006-08-07,1
20060725,MO,22.64,77.36,38.06,0.00,0.00,0.00,2006-07-25,2006-07-31,1
20060718,MO,22.64,77.36,36.09,0.00,0.00,0.00,2006-07-18,2006-07-24,1
20060711,MO,22.64,77.36,32.94,0.00,0.00,0.00,2006-07-11,2006-07-17,1
20060704,MO,20.81,79.19,40.82,0.00,0.00,0.00,2006-07-04,2006-07-10,1
20060627,MO,20.76,79.24,43.95,0.00,0.00,0.00,2006-06-27,2006-07-03,1
20060620,MO,27.12,72.88,20.72,0.00,0.00,0.00,2006-06-20,2006-06-26,1
20060613,MO,27.89,72.11,20.72,0.00,0.00,0.00,2006-06-13,2006-06-19,1
20060606,MO,29.88,70.12,35.39,0.00,0.00,0.00,2006-06-06,2006-06-12,1
20060530,MO,26.38,73.62,49.49,0.00,0.00,0.00,2006-05-30,2006-06-05,1
20060523,MO,26.43,73.57,49.49,0.00,0.00,0.00,2006-05-23,2006-05-29,1
20060516,MO,25.67,74.33,42.07,0.00,0.00,0.00,2006-05-16,2006-05-22,1
20060509,MO,16.26,83.74,48.28,0.00,0.00,0.00,2006-05-09,2006-05-15,1
20060502,MO,1.07,98.93,50.93,8.45,0.00,0.00,2006-05-02,2006-05-08,1
20060425,MO,0.00,100.00,76.76,25.81,8.97,0.00,2006-04-25,2006-05-01,1
20060418,MO,0.00,100.00,71.43,25.75,9.40,0.00,2006-04-18,2006-04-24,1
20060411,MO,10.56,89.44,61.80,10.52,5.06,0.00,2006-04-11,2006-04-17,1
20060404,MO,18.24,81.76,60.80,10.09,5.06,0.00,2006-04-04,2006-04-10,1
20060328,MO,15.57,84.43,64.54,14.06,5.06,0.00,2006-03-28,2006-04-03,1
20060321,MO,15.52,84.48,64.54,14.06,5.06,0.00,2006-03-21,2006-03-27,1
20060314,MO,15.52,84.48,64.63,14.07,5.16,0.00,2006-03-14,2006-03-20,1
20060307,MO,4.05,95.95,85.47,23.27,7.12,0.00,2006-03-07,2006-03-13,1
20060228,MO,4.21,95.79,55.91,23.37,7.12,0.00,2006-02-28,2006-03-06,1
20060221,MO,30.20,69.80,39.58,16.99,7.12,0.00,2006-02-21,2006-02-27,1
20060214,MO,36.01,63.99,29.77,15.43,6.21,0.00,2006-02-14,2006-02-20,1
20060207,MO,52.99,47.01,26.39,13.62,5.20,0.00,2006-02-07,2006-02-13,1
20060131,MO,50.75,49.25,26.93,9.81,0.95,0.00,2006-01-31,2006-02-06,1
20060124,MO,40.27,59.73,38.86,17.20,0.00,0.00,2006-01-24,2006-01-30,1
20060117,MO,49.43,50.57,32.75,6.63,0.00,0.00,2006-01-17,2006-01-23,1
20060110,MO,50.20,49.80,28.86,6.63,0.00,0.00,2006-01-10,2006-01-16,1
20060103,MO,50.20,49.80,22.73,6.39,0.00,0.00,2006-01-03,2006-01-09,1
20051227,MO,53.99,46.01,14.57,1.64,0.00,0.00,2005-12-27,2006-01-02,1
20051220,MO,53.99,46.01,14.57,1.64,0.00,0.00,2005-12-20,2005-12-26,1
20051213,MO,62.95,37.05,10.08,0.49,0.00,0.00,2005-12-13,2005-12-19,1
20051206,MO,68.07,31.93,8.64,0.49,0.00,0.00,2005-12-06,2005-12-12,1
20051129,MO,71.08,28.92,7.18,0.49,0.00,0.00,2005-11-29,2005-12-05,1
20051122,MO,70.87,29.13,6.16,0.49,0.00,0.00,2005-11-22,2005-11-28,1
20051115,MO,74.23,25.77,5.10,0.49,0.00,0.00,2005-11-15,2005-11-21,1
20051108,MO,62.88,37.12,6.48,0.49,0.00,0.00,2005-11-08,2005-11-14,1
20051101,MO,69.00,31.00,5.41,0.49,0.00,0.00,2005-11-01,2005-11-07,1
20051025,MO,65.96,34.04,5.41,0.49,0.00,0.00,2005-10-25,2005-10-31,1
20051018,MO,62.98,37.02,6.50,0.54,0.00,0.00,2005-10-18,2005-10-24,1
20051011,MO,79.16,20.84,1.89,0.12,0.00,0.00,2005-10-11,2005-10-17,1
20051004,MO,85.08,14.92,1.63,0.08,0.00,0.00,2005-10-04,2005-10-10,1
20050927,MO,82.42,17.58,4.35,0.29,0.00,0.00,2005-09-27,2005-10-03,1
20050920,MO,82.70,17.30,5.41,0.62,0.00,0.00,2005-09-20,2005-09-26,1
20050913,MO,33.31,66.69,23.66,6.43,0.83,0.00,2005-09-13,2005-09-19,1
20050906,MO,34.23,65.77,22.52,5.88,0.81,0.00,2005-09-06,2005-09-12,1
20050830,MO,39.36,60.64,21.46,5.88,0.74,0.00,2005-08-30,2005-09-05,1
20050823,MO,26.71,73.29,46.48,7.16,0.74,0.00,2005-08-23,2005-08-29,1
20050816,MO,14.37,85.63,60.46,13.87,2.20,0.00,2005-08-16,2005-08-22,1
20050809,MO,2.34,97.66,80.17,50.54,13.95,0.00,2005-08-09,2005-08-15,1
20050802,MO,2.38,97.62,79.92,48.45,14.48,0.00,2005-08-02,2005-08-08,1
20050726,MO,0.00,100.00,81.88,51.14,13.71,0.00,2005-07-26,2005-08-01,1
20050719,MO,0.06,99.94,71.99,17.99,0.00,0.00,2005-07-19,2005-07-25,1
20050712,MO,8.25,91.75,41.74,5.39,0.00,0.00,2005-07-12,2005-07-18,1
20050705,MO,24.81,75.19,45.80,18.95,5.30,0.00,2005-07-05,2005-07-11,1
20050628,MO,28.91,71.09,36.10,20.60,1.31,0.00,2005-06-28,2005-07-04,1
20050621,MO,38.10,61.90,25.52,14.08,0.00,0.00,2005-06-21,2005-06-27,1
20050614,MO,38.11,61.89,26.30,5.30,0.00,0.00,2005-06-14,2005-06-20,1
20050607,MO,17.45,82.55,50.43,0.49,0.00,0.00,2005-06-07,2005-06-13,1
20050531,MO,17.16,82.84,22.21,0.00,0.00,0.00,2005-05-31,2005-06-06,1
20050524,MO,23.34,76.66,0.00,0.00,0.00,0.00,2005-05-24,2005-05-30,1
20050517,MO,68.43,31.57,0.00,0.00,0.00,0.00,2005-05-17,2005-05-23,1
20050510,MO,8.11,91.89,0.00,0.00,0.00,0.00,2005-05-10,2005-05-16,1
20050503,MO,87.59,12.41,0.00,0.00,0.00,0.00,2005-05-03,2005-05-09,1
20050426,MO,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-26,2005-05-02,1
20050419,MO,99.91,0.09,0.00,0.00,0.00,0.00,2005-04-19,2005-04-25,1
20050412,MO,99.85,0.15,0.00,0.00,0.00,0.00,2005-04-12,2005-04-18,1
20050405,MO,96.01,3.99,0.00,0.00,0.00,0.00,2005-04-05,2005-04-11,1
20050329,MO,95.93,4.07,0.00,0.00,0.00,0.00,2005-03-29,2005-04-04,1
20050322,MO,95.06,4.94,0.00,0.00,0.00,0.00,2005-03-22,2005-03-28,1
20050315,MO,95.06,4.94,0.00,0.00,0.00,0.00,2005-03-15,2005-03-21,1
20050308,MO,95.06,4.94,0.00,0.00,0.00,0.00,2005-03-08,2005-03-14,1
20050301,MO,95.06,4.94,0.00,0.00,0.00,0.00,2005-03-01,2005-03-07,1
20050222,MO,95.06,4.94,0.00,0.00,0.00,0.00,2005-02-22,2005-02-28,1
20050215,MO,95.06,4.94,0.00,0.00,0.00,0.00,2005-02-15,2005-02-21,1
20050208,MO,92.24,7.76,2.16,0.00,0.00,0.00,2005-02-08,2005-02-14,1
20050201,MO,94.38,5.62,1.07,0.00,0.00,0.00,2005-02-01,2005-02-07,1
20050125,MO,94.38,5.62,1.07,0.00,0.00,0.00,2005-01-25,2005-01-31,1
20050118,MO,94.58,5.42,1.07,0.00,0.00,0.00,2005-01-18,2005-01-24,1
20050111,MO,94.58,5.42,0.00,0.00,0.00,0.00,2005-01-11,2005-01-17,1
20050104,MO,91.82,8.18,0.00,0.00,0.00,0.00,2005-01-04,2005-01-10,1
20041228,MO,91.82,8.18,0.00,0.00,0.00,0.00,2004-12-28,2005-01-03,1
20041221,MO,91.82,8.18,0.00,0.00,0.00,0.00,2004-12-21,2004-12-27,1
20041214,MO,93.49,6.51,0.00,0.00,0.00,0.00,2004-12-14,2004-12-20,1
20041207,MO,94.88,5.12,0.00,0.00,0.00,0.00,2004-12-07,2004-12-13,1
20041130,MO,94.88,5.12,0.00,0.00,0.00,0.00,2004-11-30,2004-12-06,1
20041123,MO,95.11,4.89,0.00,0.00,0.00,0.00,2004-11-23,2004-11-29,1
20041116,MO,95.11,4.89,0.00,0.00,0.00,0.00,2004-11-16,2004-11-22,1
20041109,MO,95.11,4.89,0.00,0.00,0.00,0.00,2004-11-09,2004-11-15,1
20041102,MO,90.05,9.95,0.00,0.00,0.00,0.00,2004-11-02,2004-11-08,1
20041026,MO,63.20,36.80,3.79,0.00,0.00,0.00,2004-10-26,2004-11-01,1
20041019,MO,55.62,44.38,5.11,0.00,0.00,0.00,2004-10-19,2004-10-25,1
20041012,MO,51.45,48.55,12.60,0.00,0.00,0.00,2004-10-12,2004-10-18,1
20041005,MO,51.33,48.67,28.72,0.00,0.00,0.00,2004-10-05,2004-10-11,1
20040928,MO,65.21,34.79,0.00,0.00,0.00,0.00,2004-09-28,2004-10-04,1
20040921,MO,91.59,8.41,0.00,0.00,0.00,0.00,2004-09-21,2004-09-27,1
20040914,MO,100.00,0.00,0.00,0.00,0.00,0.00,2004-09-14,2004-09-20,1
20040907,MO,100.00,0.00,0.00,0.00,0.00,0.00,2004-09-07,2004-09-13,1
20040831,MO,100.00,0.00,0.00,0.00,0.00,0.00,2004-08-31,2004-09-06,1
20040824,MO,100.00,0.00,0.00,0.00,0.00,0.00,2004-08-24,2004-08-30,1
20040817,MO,100.00,0.00,0.00,0.00,0.00,0.00,2004-08-17,2004-08-23,1
20040810,MO,100.00,0.00,0.00,0.00,0.00,0.00,2004-08-10,2004-08-16,1
20040803,MO,99.71,0.29,0.00,0.00,0.00,0.00,2004-08-03,2004-08-09,1
20040727,MO,100.00,0.00,0.00,0.00,0.00,0.00,2004-07-27,2004-08-02,1
20040720,MO,84.63,15.37,0.00,0.00,0.00,0.00,2004-07-20,2004-07-26,1
20040713,MO,78.35,21.65,0.00,0.00,0.00,0.00,2004-07-13,2004-07-19,1
20040706,MO,100.00,0.00,0.00,0.00,0.00,0.00,2004-07-06,2004-07-12,1
20040629,MO,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-29,2004-07-05,1
20040622,MO,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-22,2004-06-28,1
20040615,MO,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-15,2004-06-21,1
20040608,MO,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-08,2004-06-14,1
20040601,MO,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-01,2004-06-07,1
20040525,MO,100.00,0.00,0.00,0.00,0.00,0.00,2004-05-25,2004-05-31,1
20040518,MO,89.37,10.63,2.22,0.00,0.00,0.00,2004-05-18,2004-05-24,1
20040511,MO,88.48,11.52,2.22,0.00,0.00,0.00,2004-05-11,2004-05-17,1
20040504,MO,92.60,7.40,2.59,0.00,0.00,0.00,2004-05-04,2004-05-10,1
20040427,MO,90.64,9.36,6.14,0.00,0.00,0.00,2004-04-27,2004-05-03,1
20040420,MO,74.47,25.53,6.14,0.00,0.00,0.00,2004-04-20,2004-04-26,1
20040413,MO,90.64,9.36,6.14,0.00,0.00,0.00,2004-04-13,2004-04-19,1
20040406,MO,90.64,9.36,6.14,0.00,0.00,0.00,2004-04-06,2004-04-12,1
20040330,MO,90.64,9.36,6.14,0.00,0.00,0.00,2004-03-30,2004-04-05,1
20040323,MO,90.64,9.36,6.14,2.57,0.00,0.00,2004-03-23,2004-03-29,1
20040316,MO,90.64,9.36,6.14,2.57,0.00,0.00,2004-03-16,2004-03-22,1
20040309,MO,90.64,9.36,6.14,2.57,0.00,0.00,2004-03-09,2004-03-15,1
20040302,MO,87.09,12.91,9.27,5.72,2.48,0.00,2004-03-02,2004-03-08,1
20040224,MO,87.10,12.90,8.25,5.72,2.48,0.00,2004-02-24,2004-03-01,1
20040217,MO,87.13,12.87,8.25,5.72,2.48,0.00,2004-02-17,2004-02-23,1
20040210,MO,87.13,12.87,8.25,5.72,2.48,0.00,2004-02-10,2004-02-16,1
20040203,MO,87.13,12.87,8.25,5.72,2.48,0.00,2004-02-03,2004-02-09,1
20040127,MO,87.13,12.87,10.71,7.36,2.97,0.00,2004-01-27,2004-02-02,1
20040120,MO,88.42,11.58,10.48,7.43,2.97,0.00,2004-01-20,2004-01-26,1
20040113,MO,89.76,10.24,8.26,7.43,2.97,0.00,2004-01-13,2004-01-19,1
20040106,MO,87.30,12.70,9.90,7.43,2.97,0.00,2004-01-06,2004-01-12,1
20031230,MO,86.18,13.82,10.95,8.78,4.32,0.00,2003-12-30,2004-01-05,1
20031223,MO,82.98,17.02,13.36,8.59,3.69,0.00,2003-12-23,2003-12-29,1
20031216,MO,81.38,18.62,14.74,9.31,4.21,0.00,2003-12-16,2003-12-22,1
20031209,MO,74.37,25.63,20.97,11.71,6.72,0.00,2003-12-09,2003-12-15,1
20031202,MO,73.92,26.08,19.89,11.40,5.58,0.00,2003-12-02,2003-12-08,1
20031125,MO,73.15,26.85,20.79,11.54,5.67,0.00,2003-11-25,2003-12-01,1
20031118,MO,62.25,37.75,20.68,11.72,5.69,0.00,2003-11-18,2003-11-24,1
20031111,MO,63.19,36.81,20.62,11.51,6.48,0.00,2003-11-11,2003-11-17,1
20031104,MO,59.40,40.60,20.50,4.77,0.00,0.00,2003-11-04,2003-11-10,1
20031028,MO,59.50,40.50,21.78,8.29,3.78,0.00,2003-10-28,2003-11-03,1
20031021,MO,59.21,40.79,20.88,8.53,4.03,0.00,2003-10-21,2003-10-27,1
20031014,MO,57.03,42.97,19.22,7.87,3.21,0.00,2003-10-14,2003-10-20,1
20031007,MO,55.42,44.58,19.49,11.43,4.88,0.00,2003-10-07,2003-10-13,1
20030930,MO,55.08,44.92,18.54,10.25,5.04,0.00,2003-09-30,2003-10-06,1
20030923,MO,54.60,45.40,18.76,10.90,5.10,0.00,2003-09-23,2003-09-29,1
20030916,MO,61.15,38.85,20.65,10.44,4.80,0.00,2003-09-16,2003-09-22,1
20030909,MO,24.06,75.94,27.26,14.96,8.96,0.00,2003-09-09,2003-09-15,1
20030902,MO,18.20,81.80,28.34,14.51,9.83,0.00,2003-09-02,2003-09-08,1
20030826,MO,1.72,98.28,69.99,36.69,25.79,0.00,2003-08-26,2003-09-01,1
20030819,MO,15.80,84.20,57.76,33.61,22.41,0.00,2003-08-19,2003-08-25,1
20030812,MO,28.41,71.59,47.48,30.84,12.19,0.00,2003-08-12,2003-08-18,1
20030805,MO,48.88,51.12,37.58,21.01,0.00,0.00,2003-08-05,2003-08-11,1
20030729,MO,50.49,49.51,33.87,13.30,0.00,0.00,2003-07-29,2003-08-04,1
20030722,MO,52.18,47.82,31.72,0.00,0.00,0.00,2003-07-22,2003-07-28,1
20030715,MO,60.39,39.61,4.75,0.00,0.00,0.00,2003-07-15,2003-07-21,1
20030708,MO,59.62,40.38,4.94,0.00,0.00,0.00,2003-07-08,2003-07-14,1
20030701,MO,76.46,23.54,5.21,0.00,0.00,0.00,2003-07-01,2003-07-07,1
20030624,MO,75.58,24.42,15.01,1.26,0.00,0.00,2003-06-24,2003-06-30,1
20030617,MO,76.63,23.37,9.95,1.63,0.00,0.00,2003-06-17,2003-06-23,1
20030610,MO,77.18,22.82,10.60,1.57,0.00,0.00,2003-06-10,2003-06-16,1
20030603,MO,74.57,25.43,16.12,3.52,0.00,0.00,2003-06-03,2003-06-09,1
20030527,MO,73.70,26.30,16.34,3.71,0.00,0.00,2003-05-27,2003-06-02,1
20030520,MO,74.25,25.75,15.99,3.45,0.00,0.00,2003-05-20,2003-05-26,1
20030513,MO,70.99,29.01,16.30,3.66,0.00,0.00,2003-05-13,2003-05-19,1
20030506,MO,64.72,35.28,24.96,16.78,2.56,0.00,2003-05-06,2003-05-12,1
20030429,MO,13.82,86.18,30.97,20.85,13.66,0.00,2003-04-29,2003-05-05,1
20030422,MO,10.57,89.43,35.47,21.05,13.50,0.00,2003-04-22,2003-04-28,1
20030415,MO,11.19,88.81,37.64,26.09,17.89,0.00,2003-04-15,2003-04-21,1
20030408,MO,58.57,41.43,33.58,26.29,17.97,0.00,2003-04-08,2003-04-14,1
20030401,MO,43.61,56.39,38.36,28.22,18.18,0.00,2003-04-01,2003-04-07,1
20030325,MO,48.98,51.02,38.23,28.29,16.67,0.00,2003-03-25,2003-03-31,1
20030318,MO,48.44,51.56,38.87,28.54,16.28,0.00,2003-03-18,2003-03-24,1
20030311,MO,37.15,62.85,44.18,28.02,16.76,0.00,2003-03-11,2003-03-17,1
20030304,MO,36.52,63.48,44.38,28.39,16.41,0.00,2003-03-04,2003-03-10,1
20030225,MO,36.36,63.64,44.88,28.37,17.55,0.00,2003-02-25,2003-03-03,1
20030218,MO,34.73,65.27,50.98,28.38,17.39,0.00,2003-02-18,2003-02-24,1
20030211,MO,24.91,75.09,60.10,37.64,19.16,0.00,2003-02-11,2003-02-17,1
20030204,MO,25.52,74.48,59.69,36.74,19.00,0.00,2003-02-04,2003-02-10,1
20030128,MO,25.35,74.65,59.86,36.99,19.36,0.00,2003-01-28,2003-02-03,1
20030121,MO,23.57,76.43,58.51,37.54,18.92,0.00,2003-01-21,2003-01-27,1
20030114,MO,23.50,76.50,55.84,35.74,18.86,0.00,2003-01-14,2003-01-20,1
20030107,MO,22.56,77.44,53.82,33.42,15.66,0.00,2003-01-07,2003-01-13,1
20021231,MO,23.39,76.61,52.24,30.32,8.65,0.00,2002-12-31,2003-01-06,1
20021224,MO,21.74,78.26,54.55,26.71,0.00,0.00,2002-12-24,2002-12-30,1
20021217,MO,20.65,79.35,55.91,26.18,0.00,0.00,2002-12-17,2002-12-23,1
20021210,MO,17.72,82.28,55.60,27.14,0.00,0.00,2002-12-10,2002-12-16,1
20021203,MO,14.98,85.02,57.54,26.72,0.00,0.00,2002-12-03,2002-12-09,1
20021126,MO,24.42,75.58,47.85,9.53,0.00,0.00,2002-11-26,2002-12-02,1
20021119,MO,32.69,67.31,46.71,9.77,0.00,0.00,2002-11-19,2002-11-25,1
20021112,MO,37.20,62.80,45.56,9.44,0.00,0.00,2002-11-12,2002-11-18,1
20021105,MO,36.84,63.16,46.09,9.68,0.00,0.00,2002-11-05,2002-11-11,1
20021029,MO,39.16,60.84,46.07,9.66,0.00,0.00,2002-10-29,2002-11-04,1
20021022,MO,35.55,64.45,48.47,12.49,0.00,0.00,2002-10-22,2002-10-28,1
20021015,MO,14.55,85.45,47.75,12.52,0.00,0.00,2002-10-15,2002-10-21,1
20021008,MO,11.10,88.90,31.73,9.80,0.00,0.00,2002-10-08,2002-10-14,1
20021001,MO,19.42,80.58,35.78,20.40,0.00,0.00,2002-10-01,2002-10-07,1
20020924,MO,49.09,50.91,26.92,0.00,0.00,0.00,2002-09-24,2002-09-30,1
20020917,MO,42.34,57.66,20.78,0.00,0.00,0.00,2002-09-17,2002-09-23,1
